"source_category","brands","categories_tags","countries_tags","ingredients_hierarchy","ingredients_tags","ingredients_text","labels_tags","product_name"
"sunscreens","Eco cosmetics","en:suncare; en:in-sun-protections; en:sunscreen","en:czech-republic","cs:ingredients-inci; cs:glycine-soja-oil; en:e171; cs:caprylic; cs:capric-triglyceride; cs:polyglyceryl-2-dipolyhydroxystearate; cs:polyglyceryl-3-diisostearate; cs:butyrospermum-parkii-butter; en:e422; cs:olea-europaea-fruit-oil; cs:olea-europaea-leaf-extract; cs:punica-granatum-extract; cs:glyceryl-oleate; en:canola-oil; en:oil; en:vegetable-oil-and-fat; en:rapeseed-oil; cs:hippophae-rhamnoides-oil-rosa-moschata-oil; cs:simmondsia-chinensis-oil; cs:oenothera-biennis-oil; cs:oryza-sativa-bran-oil; cs:macadamia-ternifolia-oil; cs:glycyrrhiza-glabra-extract; en:e322; en:e307a; cs:bisabolol; en:e518; cs:mica; cs:tocopheryl-acetate; en:e1510; cs:stearic-acid; cs:alumina; cs:parfum; cs:limonene; cs:linalool; cs:citronellol; cs:citral; cs:geraniol-inhaltsstoffe-aus-kontrolliert-biologischem-anbau-ingredients-from-organic-farming-ingrédients-issus-de-l-agriculture-biologique; en:water; cs:corundum","cs:ingredients-inci; cs:glycine-soja-oil; en:e171; cs:caprylic; cs:capric-triglyceride; cs:polyglyceryl-2-dipolyhydroxystearate; cs:polyglyceryl-3-diisostearate; cs:butyrospermum-parkii-butter; en:e422; cs:olea-europaea-fruit-oil; cs:olea-europaea-leaf-extract; cs:punica-granatum-extract; cs:glyceryl-oleate; en:canola-oil; en:oil; en:vegetable-oil-and-fat; en:rapeseed-oil; cs:hippophae-rhamnoides-oil-rosa-moschata-oil; cs:simmondsia-chinensis-oil; cs:oenothera-biennis-oil; cs:oryza-sativa-bran-oil; cs:macadamia-ternifolia-oil; cs:glycyrrhiza-glabra-extract; en:e322; en:e307a; cs:bisabolol; en:e518; cs:mica; cs:tocopheryl-acetate; en:e1510; cs:stearic-acid; cs:alumina; cs:parfum; cs:limonene; cs:linalool; cs:citronellol; cs:citral; cs:geraniol-inhaltsstoffe-aus-kontrolliert-biologischem-anbau-ingredients-from-organic-farming-ingrédients-issus-de-l-agriculture-biologique; en:water; cs:corundum","Ingredients INCI: Aqua, Glycine Soja Oil&quot;, Titanium Dioxide, Caprylic/ Capric Triglyceride, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Diisostearate, Butyrospermum Parkii Butter&quot;, Glycerin, Olea Europaea Fruit Oil&quot;, Olea Europaea Leaf Extract&quot;, Punica Granatum Extract&quot;, Glyceryl Oleate, Canola Oil, Hippophae Rhamnoides Oil&quot; Rosa Moschata Oil*, Simmondsia Chinensis Oil&quot;, Oenothera Biennis Oil&quot;, Oryza Sativa Bran Oil, Macadamia Ternifolia Oil, Glycyrrhiza glabra Extract, Lecithin, Tocopherol, Bisabolol, Magnesium Sulfate, Mica, Tocopheryl Acetate, Alcohol, Stearic Acid, Alumina (Corundum), Parfum, Limonene, Linalool, Citronellol, Citral, Geraniol Inhaltsstoffe aus kontrolliert biologischem Anbau * ingredients from organic farming * ingrédients issus de l'agriculture biologique","en:organic; en:vegetarian; en:100-natural; en:biodynamic-agriculture; en:carbon-compensated-product; en:demeter; en:no-animal-derived-ingredients; en:not-tested-on-animals; en:vegan; en:vegan-society; en:ecocert; en:green-dot; en:bio","Opalovací krém SPF 15 bio"
"sunscreens","apoteket","en:suncare; en:in-sun-protections; en:sunscreen","en:sweden","en:water; en:dibutyl-adipate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:ethylhexyl-salicylate; en:c12-13-alkyl-lactate; en:ethylhexyl-triazone; sv:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; en:glycerin; en:phenoxyethyl-caprylate; en:propanediol; sv:vp; sv:eicosene-copolymer; en:cetearyl-alcohol; sv:phenylbenzimidazole-sulfonic-acid; en:propylheptyl-caprylate; sv:canola-oil; en:dimethicone; en:silicones; en:inositol; en:tocopheryl-acetate; en:potassium-cetyl-phosphate; en:peg-100-stearate; en:tocopherol; sv:acrylates; sv:c10-30-alkyl-acrylate-crosspolymer; sv:ammonium-acryloyldimethyltaurate; sv:vp-copolymer; en:xanthan-gum; en:caprylyl-glycol; en:sodium-hydroxide; en:phenoxyethanol","en:water; en:dibutyl-adipate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:ethylhexyl-salicylate; en:c12-13-alkyl-lactate; en:ethylhexyl-triazone; sv:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; en:glycerin; en:phenoxyethyl-caprylate; en:propanediol; sv:vp; sv:eicosene-copolymer; en:cetearyl-alcohol; sv:phenylbenzimidazole-sulfonic-acid; en:propylheptyl-caprylate; sv:canola-oil; en:dimethicone; en:silicones; en:inositol; en:tocopheryl-acetate; en:potassium-cetyl-phosphate; en:peg-100-stearate; en:tocopherol; sv:acrylates; sv:c10-30-alkyl-acrylate-crosspolymer; sv:ammonium-acryloyldimethyltaurate; sv:vp-copolymer; en:xanthan-gum; en:caprylyl-glycol; en:sodium-hydroxide; en:phenoxyethanol","Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, C12-13 Alkyl Lactate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Glycerin, Phenoxyethyl Caprylate, Propanediol, VP/Eicosene Copolymer, Cetearyl Alcohol, Phenylbenzimidazole Sulfonic Acid, Propylheptyl Caprylate, Canola Oil, Dimethicone, Inositol, Tocopheryl Acetate, Potassium Cetyl Phosphate, PEG-100 Stearate, Tocopherol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Caprylyl Glycol, Sodium Hydroxide, Phenoxyethanol.","en:dermatologically-tested; sv:extra-vattenresistent; sv:med-glycerin; sv:med-rapsolja; sv:med-vitamin-e; sv:oparfymerad; sv:spf-30; sv:uva; sv:uvb","Sollotion SPF 30"
"sunscreens",NA,"en:suncare; en:in-sun-protections; en:sunscreen","en:france","","",NA,"",NA
"sunscreens",NA,"en:suncare; en:in-sun-protections; en:sunscreen","en:united-states","","",NA,"",NA
"sunscreens","Nivea, Nivea Sun","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:water; fr:ethylhexyl-methoxycinnamate; en:e422; fr:ceteareth-20; fr:butylene-glycol-dicaprylate; fr:dicaprate; fr:c12-15-alkyl-benzoate; fr:glyceryl-stearate; fr:butyl-methoxydibenzoylmethane; fr:ethylhexyl-triazone; fr:tocopheryl-acetate; fr:sodium-phenylbenzimidazole-sulfonate; fr:ceteareth-12; fr:cetearyl-alcohol; fr:cetyl-palmitate; fr:vp; fr:hexadecene-copolymer; fr:trisodium-edta; fr:ethylhexylglycerin; fr:phenoxyethanol; en:e218; fr:linalool; en:e1519; fr:benzyl-benzoate; fr:benzyl-salicylate; fr:hydroxyisohexyl-3-cyclohexene-carboxaldehyde; fr:alpha-isomethyl-ionone; fr:eugenol; fr:butylphenyl-methylpropional; fr:hydroxycitronellal; fr:geraniol; fr:limonene; fr:citronellol; fr:coumarin; en:e321; fr:parfum","en:water; fr:ethylhexyl-methoxycinnamate; en:e422; fr:ceteareth-20; fr:butylene-glycol-dicaprylate; fr:dicaprate; fr:c12-15-alkyl-benzoate; fr:glyceryl-stearate; fr:butyl-methoxydibenzoylmethane; fr:ethylhexyl-triazone; fr:tocopheryl-acetate; fr:sodium-phenylbenzimidazole-sulfonate; fr:ceteareth-12; fr:cetearyl-alcohol; fr:cetyl-palmitate; fr:vp; fr:hexadecene-copolymer; fr:trisodium-edta; fr:ethylhexylglycerin; fr:phenoxyethanol; en:e218; fr:linalool; en:e1519; fr:benzyl-benzoate; fr:benzyl-salicylate; fr:hydroxyisohexyl-3-cyclohexene-carboxaldehyde; fr:alpha-isomethyl-ionone; fr:eugenol; fr:butylphenyl-methylpropional; fr:hydroxycitronellal; fr:geraniol; fr:limonene; fr:citronellol; fr:coumarin; en:e321; fr:parfum","Aqua, Ethylhexyl Methoxycinnamate, glycerin,ceteareth-20, butylene glycol dicaprylate/dicaprate, C12-15 alkyl benzoate, glyceryl stearate, butyl methoxydibenzoylmethane, ethylhexyl triazone, tocopheryl acetate, sodium phenylbenzimidazole sulfonate, ceteareth-12, cetearyl alcohol, cetyl palmitate, VP/hexadecene copolymer, trisodium edta, ethylhexylglycerin, phenoxyethanol, methylparaben, linalool, benzyl alcohol, benzyl benzoate, benzyl salicylate, hydroxyisohexyl 3-cyclohexene carboxaldehyde, alpha-isomethyl ionone, eugenol, butylphenyl methylpropional, hydroxycitronellal, geraniol, limonene, citronellol, coumarin, BHT, parfum.","en:dermatologically-tested; fr:resiste-a-l-eau","Spray protecteur hydratant 10 faible"
"sunscreens","Uriage","en:suncare; en:in-sun-protections; en:sunscreen","en:morocco","en:aqua; en:ci-77891; en:colorants; en:ethylhexyl-methoxycinnamate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:dicaprylyl-carbonate; en:ethylhexyl-salicylate; en:ethylhexyl-triazone-dimethicone; en:polymethyl-methacry; en:late-c20-22-alkyl-phosphate; en:c20-22-alcohols; en:hydrogenated-palm-kernel-glycerides; en:bis-ethylhexyloxyphenol-methoxyphenyl-tria; en:zine-diisopropyl-sebacate; en:propylene-glycol-dicaprylate; en:dicaprate; en:c12-15-alkyl-benzoate; en:disopropyl-adipate; en:propanediol; en:ci-77492; en:butylene-glycol; en:phenoxyethanol; en:decyl-glucoside; en:triacontanyl-pvp; en:hydroge; en:nated-palm-glycerides; en:parfum; en:chlorphenesin; en:xanthan-gum; en:ci-77491; en:mica-triethoxycaprylylsilane; en:brassica-campestris; en:sterols; en:o-cymen-5-ol; en:tocopheryl-acetate; en:sodium-hy; en:droxide-ci-77499; en:phytosphingo; en:sine-raspberry-seed-oil; en:palm-oil-aminopro; en:panediol-esters; en:silica; en:sorbitol; en:asiatico; en:side-bht-maltodextrin; en:asparagopsis-armata-extract-panax-ginseng-root-extract-to; en:copherol-ascophyllum-nodosum-extract; en:tin-oxide-potassium-sorbate; en:water; en:eau; en:titanium-dioxide; en:iron-oxides; en:fragrance; en:rapeseed","en:aqua; en:ci-77891; en:colorants; en:ethylhexyl-methoxycinnamate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:dicaprylyl-carbonate; en:ethylhexyl-salicylate; en:ethylhexyl-triazone-dimethicone; en:polymethyl-methacry; en:late-c20-22-alkyl-phosphate; en:c20-22-alcohols; en:hydrogenated-palm-kernel-glycerides; en:bis-ethylhexyloxyphenol-methoxyphenyl-tria; en:zine-diisopropyl-sebacate; en:propylene-glycol-dicaprylate; en:dicaprate; en:c12-15-alkyl-benzoate; en:disopropyl-adipate; en:propanediol; en:ci-77492; en:butylene-glycol; en:phenoxyethanol; en:decyl-glucoside; en:triacontanyl-pvp; en:hydroge; en:nated-palm-glycerides; en:parfum; en:chlorphenesin; en:xanthan-gum; en:ci-77491; en:mica-triethoxycaprylylsilane; en:brassica-campestris; en:sterols; en:o-cymen-5-ol; en:tocopheryl-acetate; en:sodium-hy; en:droxide-ci-77499; en:phytosphingo; en:sine-raspberry-seed-oil; en:palm-oil-aminopro; en:panediol-esters; en:silica; en:sorbitol; en:asiatico; en:side-bht-maltodextrin; en:asparagopsis-armata-extract-panax-ginseng-root-extract-to; en:copherol-ascophyllum-nodosum-extract; en:tin-oxide-potassium-sorbate; en:water; en:eau; en:titanium-dioxide; en:iron-oxides; en:fragrance; en:rapeseed","AQUA (WATER, EAU) - CI 77891 (TITANIUM DIOXIDE) - ETHYLHEXYL METHOXYCINNAMATE - DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE - DICAPRYLYL CARBONATE - ETHYLHEXYL SALICYLATE - ETHYLHEXYL TRIAZONE DIMETHICONE - POLYMETHYL METHACRY - LATE C20-22 ALKYL PHOSPHATE - C20-22 ALCOHOLS - HYDROGENATED PALM KERNEL GLYCERIDES - BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIA - ZINE DIISOPROPYL SEBACATE - PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE - C12-15 ALKYL BENZOATE - DISOPROPYL ADIPATE - PROPANEDIOL - CI 77492 (IRON OXIDES) - BUTYLENE GLYCOL - PHENOXYETHANOL - DECYL GLUCOSIDE - TRIACONTANYL PVP - HYDROGE - NATED PALM GLYCERIDES - PARFUM (FRAGRANCE) - CHLORPHENESIN - XANTHAN GUM - CI 77491 (IRON OXIDES) MICA TRIETHOXYCAPRYLYLSILANE - BRASSICA CAMPESTRIS (RAPESEED) STEROLS - o-CYMEN-5-OL - TOCOPHERYL ACETATE - SODIUM HY - DROXIDE-CI 77499 (IRON OXIDES) - PHYTOSPHINGO - SINE RASPBERRY SEED OIL/PALM OIL AMINOPRO - PANEDIOL ESTERS - SILICA - SORBITOL - ASIATICO - SIDE-BHT-MALTODEXTRIN - ASPARAGOPSIS ARMATA EXTRACT PANAX GINSENG ROOT EXTRACT-TO - COPHEROL-ASCOPHYLLUM NODOSUM EXTRACT - TIN OXIDE-POTASSIUM SORBATE.","","Uriage CC Cream SPF50+"
"sunscreens","Sun dance","en:suncare; en:in-sun-protections; en:sunscreen","en:germany","en:water; en:c12-15-alkyl-benzoate; en:glycerin; en:dibutyl-adipate; en:ethylhexyl-salicylate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:ethylhexyl-triazone; en:potassium-cetyl-phosphate; en:dicaprylyl-ether; en:panthenol; en:hydrogenated-palm-glyceride; de:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; de:phenylbenzimidazole-sulfonic-acid; en:behenyl-alcohol; en:tocopheryl-acetate; en:saccharide-isomerate; en:hydroxyacetophenone; en:silica; en:potassium-hydroxide; en:fragrance; en:caprylyl-glycol; de:succinoglycan; en:xanthan-gum; en:decylene-glycol; en:disodium-edta; en:limonene; en:allergenic-fragrances; en:citric-acid; en:caprylhydroxamic-acid; en:alpha-isomethyl-ionone; en:sodium-citrate; en:benzyl-alcohol; en:tocopherol; de:helianthus-annuus-seed-oil","en:water; en:c12-15-alkyl-benzoate; en:glycerin; en:dibutyl-adipate; en:ethylhexyl-salicylate; en:diethylamino-hydroxybenzoyl-hexyl-benzoate; en:ethylhexyl-triazone; en:potassium-cetyl-phosphate; en:dicaprylyl-ether; en:panthenol; en:hydrogenated-palm-glyceride; de:bis-ethylhexyloxyphenol-methoxyphenyl-triazine; de:phenylbenzimidazole-sulfonic-acid; en:behenyl-alcohol; en:tocopheryl-acetate; en:saccharide-isomerate; en:hydroxyacetophenone; en:silica; en:potassium-hydroxide; en:fragrance; en:caprylyl-glycol; de:succinoglycan; en:xanthan-gum; en:decylene-glycol; en:disodium-edta; en:limonene; en:allergenic-fragrances; en:citric-acid; en:caprylhydroxamic-acid; en:alpha-isomethyl-ionone; en:sodium-citrate; en:benzyl-alcohol; en:tocopherol; de:helianthus-annuus-seed-oil","Aqua, C12-15 Alkyl Benzoate, Glycerin, Dibutyl Adipate, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Potassium Cetyl Phosphate, Dicaprylyl Ether, Panthenol, Hydrogenated Palm Glycerides, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Phenylbenzimidazole Sulfonic Acid, Behenyl Alcohol, Tocopheryl Acetate, Saccharide Isomerate, Hydroxyacetophenone, Silica, Potassium Hydroxide, Parfum, Caprylyl Glycol, Succinoglycan, Xanthan Gum, Decylene Glycol, Disodium EDTA, Limonene, Citric Acid, Caprylhydroxamic Acid, Alpha-Isomethyl Ionone, Sodium Citrate, Benzyl Alcohol, Tocopherol, Helianthus Annuus Seed Oil","",NA
"sunscreens",NA,"en:suncare; en:in-sun-protections; en:sunscreen","en:united-states","","",NA,"",NA
"sunscreens","We Love the Planet","en:suncare; en:in-sun-protections; en:sunscreen","en:germany; en:netherlands","en:brassica-campestris-seed-oil; de:caprylic; de:capric-triglyceride; en:zinc-oxide; en:tribehenin; en:sorbitol; de:sebacic-acid-copolymer-behenate; en:coco-caprylate; de:caprate; de:zea-mays-starch; en:cellulose; en:polyhydroxystearic-acid; en:titanium-dioxide; en:fragrance; en:aluminum-stearate; en:aluminum-salts; en:alumina; en:isostearic-acid; en:tocopherol; de:helianthus-annuus-seed-oil; de:nano; de:natural","en:brassica-campestris-seed-oil; de:caprylic; de:capric-triglyceride; en:zinc-oxide; en:tribehenin; en:sorbitol; de:sebacic-acid-copolymer-behenate; en:coco-caprylate; de:caprate; de:zea-mays-starch; en:cellulose; en:polyhydroxystearic-acid; en:titanium-dioxide; en:fragrance; en:aluminum-stearate; en:aluminum-salts; en:alumina; en:isostearic-acid; en:tocopherol; de:helianthus-annuus-seed-oil; de:nano; de:natural","Brassica Campestris Seed Oil, Caprylic/Capric Triglyceride, Zinc Oxide (nano), Tribehenin, Sorbitol/Sebacic Acid Copolymer Behenate, Coco-Caprylate/Caprate, Zea Mays Starch, Cellulose, Polyhydroxystearic Acid, Titanium Dioxide (nano), (Natural) Parfum, Aluminum Stearate, Alumina, Isostearic Acid, Tocopherol,  Helianthus Annuus Seed Oil","","Sunscreen"
"sunscreens","Cetaphil","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:aloe-barbadensis-leaf-juice; en:arachidyl-alcohol; en:arachidyl-glucoside; en:avena-sativa; en:kernel-extract; en:behenyl-alcohol; en:butyloctyl-salicylate; en:c30-38-olefin; en:isopropyl-maleate; en:ma-copolymer; en:caprylic; en:capric-triglyceride; en:cetyl-peg; en:ppg-10; en:1-dimethicone; en:citric-acid; en:ethylhexylglycerin; en:glycerin; en:glyceryl-stearate; en:glycine-soja; en:seed-extract; en:magnesium-sulfate; en:pentyl-glycol-diheptanoate; en:phenoxyethanol; en:polysorbate-60; en:silica; en:simmondsia-chinensis; en:seed-oils; en:vegetal-oils; en:sorbitan-tristearate; en:stearyl-alcohol; en:stearyl; en:octyldodecyl-citrate-crosspolymer; en:tocopherol; en:tetradecene-copolymer; en:water; en:oat; en:soybean; en:jojoba","en:aloe-barbadensis-leaf-juice; en:arachidyl-alcohol; en:arachidyl-glucoside; en:avena-sativa; en:kernel-extract; en:behenyl-alcohol; en:butyloctyl-salicylate; en:c30-38-olefin; en:isopropyl-maleate; en:ma-copolymer; en:caprylic; en:capric-triglyceride; en:cetyl-peg; en:ppg-10; en:1-dimethicone; en:citric-acid; en:ethylhexylglycerin; en:glycerin; en:glyceryl-stearate; en:glycine-soja; en:seed-extract; en:magnesium-sulfate; en:pentyl-glycol-diheptanoate; en:phenoxyethanol; en:polysorbate-60; en:silica; en:simmondsia-chinensis; en:seed-oils; en:vegetal-oils; en:sorbitan-tristearate; en:stearyl-alcohol; en:stearyl; en:octyldodecyl-citrate-crosspolymer; en:tocopherol; en:tetradecene-copolymer; en:water; en:oat; en:soybean; en:jojoba","ALOE BARBADENSIS LEAF JUICE, ARACHIDYL ALCOHOL, ARACHIDYL GLUCOSIDE, AVENA SATIVA (OAT) KERNEL EXTRACT, BEHENYL ALCOHOL, BUTYLOCTYL SALICYLATE, C30-38 OLEFIN/ISOPROPYL MALEATE/MA COPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETYL PEG/PPG-10/1 DIMETHICONE, CITRIC ACID, ETHYLHEXYLGLYCERIN, GLYCERIN, GLYCERYL STEARATE, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, MAGNESIUM SULFATE, PENTYL GLYCOL DIHEPTANOATE, PHENOXYETHANOL, POLYSORBATE 60, SILICA, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SORBITAN TRISTEARATE, STEARYL ALCOHOL, STEARYL/OCTYLDODECYL CITRATE CROSSPOLYMER, TOCOPHEROL (VITAMIN E), TETRADECENE COPOLYMER, WATER","","Sun 30"
"sunscreens",NA,"en:suncare; en:in-sun-protections; en:sunscreen","en:egypt","","",NA,"",NA
"sunscreens","végétalement","en:suncare; en:in-sun-protections; en:sunscreen","en:france","en:water; fr:decyl-oleate; fr:octocrylene; fr:phenylbenzimidazole-sulfonic-acid; fr:vp; fr:eicosene-copolymer; fr:butyl-methoxydibenzoylmethane; fr:ceteareth-25; fr:ceteth-2; en:e422; fr:phenoxyethanol; fr:tocopheryl-acetate; fr:glyceryl-stearate; fr:lauryl-alcohol; fr:cyclopentasiloxane; fr:myristyl-alcohol; fr:glyceryl-caprylate; en:e524; en:e900; fr:ethylhexylglycerin; fr:disodium-edta","en:water; fr:decyl-oleate; fr:octocrylene; fr:phenylbenzimidazole-sulfonic-acid; fr:vp; fr:eicosene-copolymer; fr:butyl-methoxydibenzoylmethane; fr:ceteareth-25; fr:ceteth-2; en:e422; fr:phenoxyethanol; fr:tocopheryl-acetate; fr:glyceryl-stearate; fr:lauryl-alcohol; fr:cyclopentasiloxane; fr:myristyl-alcohol; fr:glyceryl-caprylate; en:e524; en:e900; fr:ethylhexylglycerin; fr:disodium-edta","aqua (water), decyl oleate, octocrylene, phenylbenzimidazole sulfonic acid, vp/eicosene copolymer, butyl methoxydibenzoylmethane, ceteareth-25, ceteth-2, glycerin, phenoxyethanol, tocopheryl acetate, glyceryl stearate, lauryl alcohol, cyclopentasiloxane, myristyl alcohol, glyceryl caprylate, sodium hydroxide, dimethicone, ethylhexylglycerin, disodium edta","","Fluide solaire"
"sunscreens","Bioregena","en:suncare; en:in-sun-protections; en:sunscreen","en:spain","en:dicaprylyl-carbonate; en:caprylic; en:capric-triglyceride; en:titanium-dioxide; en:caprylate; en:caprate; en:argania-spinosa-kernel-oil; en:alcohol; en:polyglyceryl-3-diisostearate; en:parfum; en:aluminum-hydroxide; en:stearic-acid; en:oleyl-alcohol; en:aqua; en:zanthoxylum-bungeanum-fruit-extract; en:tocopherol; en:coco-caprylate; en:coco-ingredients-issus-de-lagriculture-biologique; en:ngredients; en:ingredientes-procedentes-de-la-agricultura-ecologica; en:transformes-a-partir-d-ingredients-biologiques; en:made-using; en:transformados-a-partir-de-ingredientes-ecologicos; en:du-total-des-ingredients-sont; en:du-total-des-ingredients-sont-issus-de-l-agriculture-biologique-100-of-the-total-ingredients-are-from-natural; en:total-ingredients-are-el-100-del-total-de-los-ingredientes-es-de-origen-natural; en:el-12-del-total-de-los-ingredientes-proceden-de-la-agricultura-ecologica-cosmetique-ecologique-et-biologique-certifie-par-ecocert-greenlife-selon-le-referentiel-ecocert-disponible-sur-http; en:w-al-quad-camerasee-helow; en:ver-base; en:se-nedan; en:fragrance; en:water; en:cosmetiques-ecocert-com-do-redmi-note-8t-mber; en:lote; en:batchnummer","en:dicaprylyl-carbonate; en:caprylic; en:capric-triglyceride; en:titanium-dioxide; en:caprylate; en:caprate; en:argania-spinosa-kernel-oil; en:alcohol; en:polyglyceryl-3-diisostearate; en:parfum; en:aluminum-hydroxide; en:stearic-acid; en:oleyl-alcohol; en:aqua; en:zanthoxylum-bungeanum-fruit-extract; en:tocopherol; en:coco-caprylate; en:coco-ingredients-issus-de-lagriculture-biologique; en:ngredients; en:ingredientes-procedentes-de-la-agricultura-ecologica; en:transformes-a-partir-d-ingredients-biologiques; en:made-using; en:transformados-a-partir-de-ingredientes-ecologicos; en:du-total-des-ingredients-sont; en:du-total-des-ingredients-sont-issus-de-l-agriculture-biologique-100-of-the-total-ingredients-are-from-natural; en:total-ingredients-are-el-100-del-total-de-los-ingredientes-es-de-origen-natural; en:el-12-del-total-de-los-ingredientes-proceden-de-la-agricultura-ecologica-cosmetique-ecologique-et-biologique-certifie-par-ecocert-greenlife-selon-le-referentiel-ecocert-disponible-sur-http; en:w-al-quad-camerasee-helow; en:ver-base; en:se-nedan; en:fragrance; en:water; en:cosmetiques-ecocert-com-do-redmi-note-8t-mber; en:lote; en:batchnummer","DICAPRYLYL CARBONATE.
CAPRYLIC/CAPRIC TRIGLYCERIDE, TITANIUM
DIOXIDE,
CAPRYLATE/CAPRATE, ARGANIA SPINOSA
KERNEL OIL, ALCOHOL**, POLYGLYCERYL-3
DIISOSTEARATE, PARFUM (FRAGRANCE),
ALUMINUM HYDROXIDE, STEARIC ACID, OLEYL
ALCOHOL, AQUA (WATER), ZANTHOXYLUM
BUNGEANUM FRUIT EXTRACT, TOCOPHEROL.
COCO-CAPRYLATE,
COCO
*Ingredients issus de lAgriculture Biologique/ngredients
from organic farming/ingredientes procedentes de la
agricultura ecologica. ** transformes a partir
d'ingredients biologiques/made using organic
Ingredients/transformados a partir de ingredientes
ecologicos.
100% du total des ingredients sont d'origine
naturelle - 12% du total des ingredients sont issus
de l'agriculture Biologique
100% of the total Ingredients are from natural
origin - 129% of the total ingredients are from
organic farming
El 100% del total de los ingredientes es de origen
natural - El 12% del total de los ingredientes
proceden de la agricultura ecologica
Cosmetique Ecologique et Biologique certifie par
ECOCERT Greenlife selon le referentiel ECOCERT
disponible sur http://cosmetiques.ecocert.com
DO REDMI NOTE 8T mber/lote/batchnummer:
W Al QUAD CAMERAsee helow/ver base/se nedan","en:organic","bioregena proteccion solar"
